id,filename,class,source,source_url,source_id,license,author,date_captured,date_fetched,original_resolution,md5,notes
inaturalist_61395_5229697_6464472,data/raw/inaturalist/sano/61395_5229697_6464472.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464472/original.jpeg,61395:5229697:6464472,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:48Z,2048x1367,87fc055734037c7726fd854e06ac80ea,
inaturalist_61395_5229697_6464473,data/raw/inaturalist/sano/61395_5229697_6464473.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464473/original.jpeg,61395:5229697:6464473,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:49Z,2048x1367,4517c104f27cb1522520644badf3dbc4,
inaturalist_61395_5229697_6464474,data/raw/inaturalist/sano/61395_5229697_6464474.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464474/original.jpeg,61395:5229697:6464474,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:50Z,2048x1367,7edacf52f034ed041836e36b42507b58,
inaturalist_61395_5229697_6464475,data/raw/inaturalist/sano/61395_5229697_6464475.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464475/original.jpeg,61395:5229697:6464475,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:51Z,2048x1363,f4096146f5b4ef5207bb4f2c81b644d6,
inaturalist_61395_5229697_6464476,data/raw/inaturalist/sano/61395_5229697_6464476.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464476/original.jpeg,61395:5229697:6464476,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:52Z,1365x2048,c0026c2561c2b6f6cbfcec07cfb0e48b,
inaturalist_61395_5229697_6464477,data/raw/inaturalist/sano/61395_5229697_6464477.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464477/original.jpeg,61395:5229697:6464477,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:53Z,2048x1365,91a3b25b0fee0c5030040d73da343a7b,
inaturalist_61395_5229697_6464479,data/raw/inaturalist/sano/61395_5229697_6464479.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464479/original.jpeg,61395:5229697:6464479,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:54Z,2048x1365,a1d9ea504ade2f92604c25266ed7285a,
inaturalist_61395_5229697_6464480,data/raw/inaturalist/sano/61395_5229697_6464480.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464480/original.jpeg,61395:5229697:6464480,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:55Z,2048x1365,ad971731d6ac21971d0f7be600869ed4,
inaturalist_61395_5229697_6464481,data/raw/inaturalist/sano/61395_5229697_6464481.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6464481/original.jpeg,61395:5229697:6464481,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-02-25,2026-05-10T03:31:56Z,2048x1366,11bcea3e6e8bf80737329b188862f0dc,
inaturalist_61395_5166780_6369705,data/raw/inaturalist/sano/61395_5166780_6369705.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6369705/original.jpeg,61395:5166780:6369705,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-01-29,2026-05-10T03:31:57Z,2048x1367,2743f7048c7d84aef3389eadd7b0e1ab,
inaturalist_61395_5166780_6369706,data/raw/inaturalist/sano/61395_5166780_6369706.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6369706/original.jpeg,61395:5166780:6369706,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-01-29,2026-05-10T03:31:58Z,2048x1367,daebc5d0e4a40c9789a125836c523955,
inaturalist_61395_5166780_6369707,data/raw/inaturalist/sano/61395_5166780_6369707.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6369707/original.jpeg,61395:5166780:6369707,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-01-29,2026-05-10T03:31:59Z,2048x1367,eb3ce3c66b947a3549694bf5c5871163,
inaturalist_61395_5166780_6369708,data/raw/inaturalist/sano/61395_5166780_6369708.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6369708/original.jpeg,61395:5166780:6369708,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-01-29,2026-05-10T03:32:00Z,2048x1367,69abd939a19e5c2c687d411e1bf6853f,
inaturalist_61395_5166780_6369709,data/raw/inaturalist/sano/61395_5166780_6369709.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/6369709/original.jpeg,61395:5166780:6369709,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2017-01-29,2026-05-10T03:32:01Z,2048x1367,a50648ff6a78a8bc7503565fe4adf125,
inaturalist_61395_4736537_5728964,data/raw/inaturalist/sano/61395_4736537_5728964.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/5728964/original.jpeg,61395:4736537:5728964,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2011-01-16,2026-05-10T03:32:02Z,2048x1141,98e6ccfb82040ecc03b5bf510d58a42d,
inaturalist_61395_4736537_5728965,data/raw/inaturalist/sano/61395_4736537_5728965.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/5728965/original.jpeg,61395:4736537:5728965,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2011-01-16,2026-05-10T03:32:03Z,2048x1365,00af8b9480816f561134f0e6e486b9d7,
inaturalist_61395_4736537_5728966,data/raw/inaturalist/sano/61395_4736537_5728966.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/5728966/original.jpeg,61395:4736537:5728966,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2011-01-16,2026-05-10T03:32:04Z,2048x1365,3309cf98c6d5f9eecf2d23a1a9787b90,
inaturalist_61395_4736537_5728967,data/raw/inaturalist/sano/61395_4736537_5728967.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/5728967/original.jpeg,61395:4736537:5728967,CC-BY-4.0,"(c) Alan Rockefeller, some rights reserved (CC BY)",2011-01-16,2026-05-10T03:32:05Z,2048x1329,04ba1c3bece55f57837e62ac2eae0a92,
inaturalist_61395_4475860_5402144,data/raw/inaturalist/sano/61395_4475860_5402144.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/5402144/original.jpg,61395:4475860:5402144,CC-BY-NC-4.0,"(c) juliarb, some rights reserved (CC BY-NC)",2016-10-20,2026-05-10T03:32:06Z,1536x2048,4de5c34ded1599046b377f391e7f66cf,
inaturalist_61395_4214804_5028649,data/raw/inaturalist/sano/61395_4214804_5028649.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/5028649/original.jpeg,61395:4214804:5028649,CC-BY-NC-4.0,"(c) brandonpark, some rights reserved (CC BY-NC)",2016-09-27,2026-05-10T03:32:07Z,1152x2048,5a45ca9afee40aebe50cfb59499e2c80,
mushroom_observer_705,data/raw/mushroom_observer/sano/705.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/705.jpg,705,CC-BY-SA-4.0,Nathan Wilson,2003-02-14,2026-05-10T03:32:04Z,1280x960,888eab4a2ac82922826b6d4f12d0a43d,Agaricus bisporus
mushroom_observer_706,data/raw/mushroom_observer/sano/706.jpg,sano,mushroom_observer,https://mushroomobserver.org/images/orig/706.jpg,706,CC-BY-SA-4.0,Nathan Wilson,1993-03-15,2026-05-10T03:32:12Z,1280x960,b7fdb0516fb9a082eb8fc07a879c65ae,Agaricus bisporus
inaturalist_61395_3555973_4137476,data/raw/inaturalist/sano/61395_3555973_4137476.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/4137476/original.,61395:3555973:4137476,CC-BY-NC-4.0,"(c) Christian Schwarz, some rights reserved (CC BY-NC)",2012-04-07,2026-05-10T03:32:08Z,2048x1357,73c8c3f84cedf8230acbdd5cd323bd54,
inaturalist_61395_3547604_4132734,data/raw/inaturalist/sano/61395_3547604_4132734.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/4132734/original.,61395:3547604:4132734,CC-BY-NC-4.0,"(c) Christian Schwarz, some rights reserved (CC BY-NC)",2010-01-01,2026-05-10T03:32:09Z,2048x1971,14dd791717697391a193e77c4c64c3a1,
inaturalist_61395_3547604_4132735,data/raw/inaturalist/sano/61395_3547604_4132735.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/4132735/original.,61395:3547604:4132735,CC-BY-NC-4.0,"(c) Christian Schwarz, some rights reserved (CC BY-NC)",2010-01-01,2026-05-10T03:32:10Z,1655x2048,4a275b968dd6a0d71fd1a26dda0c2d30,
inaturalist_61395_2814540_3199659,data/raw/inaturalist/sano/61395_2814540_3199659.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/3199659/original.jpg,61395:2814540:3199659,CC-BY-NC-4.0,"(c) Christian Schwarz, some rights reserved (CC BY-NC)",2016-03-21,2026-05-10T03:32:11Z,2048x1536,7c770d143ce3c08dbf98de4bb8fc8303,
inaturalist_61395_2619999_2932102,data/raw/inaturalist/sano/61395_2619999_2932102.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/2932102/original.jpg,61395:2619999:2932102,CC-BY-NC-4.0,"(c) Christian Schwarz, some rights reserved (CC BY-NC)",2016-01-23,2026-05-10T03:32:12Z,1536x2048,349a910982deaf647ae0a297e62dc365,
inaturalist_61395_1370557_1695187,data/raw/inaturalist/sano/61395_1370557_1695187.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/1695187/original.jpg,61395:1370557:1695187,CC-BY-4.0,"(c) Jerry Cooper, some rights reserved (CC BY)",2005-06-17,2026-05-10T03:32:13Z,2048x1459,e79102fb18ce4f5141e838eb3cfa244d,
wikimedia_24843662,data/raw/wikimedia/sano/24843662.jpg,sano,wikimedia,https://upload.wikimedia.org/wikipedia/commons/c/c6/Agaricus_bisporus_G4.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,24843662,CC-BY-SA-4.0,Jerzy Opioła,2012-09-26 20:48:17,2026-05-10T03:32:29Z,2879x2159,0bcdca56782b7129b789317a078f1018,Agaricus bisporus
wikimedia_2787455,data/raw/wikimedia/sano/2787455.jpg,sano,wikimedia,https://upload.wikimedia.org/wikipedia/commons/a/ad/Agaricus_bisporus_spores_SEM_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2787455,CC0-1.0,"Dartmouth Electron Microscope Facility, Dartmouth College",2007-09-20,2026-05-10T03:32:29Z,1228x960,8e61bf0dae454a946cc6aee8b40c28d1,Agaricus bisporus
wikimedia_19658,data/raw/wikimedia/sano/19658.jpg,sano,wikimedia,https://upload.wikimedia.org/wikipedia/commons/0/01/ChampignonMushroom.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,19658,CC-BY-SA-4.0,chris_73,2004-04-12,2026-05-10T03:32:30Z,800x570,9ffe4815dfa60911042162ad080771d2,Agaricus bisporus
inaturalist_352744_357167915_651383339,data/raw/inaturalist/moho_verde/352744_357167915_651383339.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/651383339/original.jpg,352744:357167915:651383339,CC-BY-NC-4.0,"(c) lizziepop, some rights reserved (CC BY-NC)",2026-04-30,2026-05-10T03:32:17Z,2048x1536,5623ee76c937a3a8350b7b428f40c0d0,
inaturalist_352744_357167915_651482525,data/raw/inaturalist/moho_verde/352744_357167915_651482525.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/651482525/original.jpg,352744:357167915:651482525,CC-BY-NC-4.0,"(c) lizziepop, some rights reserved (CC BY-NC)",2026-04-30,2026-05-10T03:32:18Z,2048x1536,64290925a8de69b57f03a8cbcff5220c,
inaturalist_352744_357167915_651482526,data/raw/inaturalist/moho_verde/352744_357167915_651482526.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/651482526/original.jpg,352744:357167915:651482526,CC-BY-NC-4.0,"(c) lizziepop, some rights reserved (CC BY-NC)",2026-04-30,2026-05-10T03:32:19Z,2048x1536,0ce94b3282b32db9da1be22c04433d88,
inaturalist_352744_356751123_650611262,data/raw/inaturalist/moho_verde/352744_356751123_650611262.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/650611262/original.jpg,352744:356751123:650611262,CC-BY-NC-4.0,"(c) Kathleen Dobson, some rights reserved (CC BY-NC)",2026-04-28,2026-05-10T03:32:20Z,1536x2048,7b176025d623fbcb38ab2693105c650a,
inaturalist_352744_356751123_650611280,data/raw/inaturalist/moho_verde/352744_356751123_650611280.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/650611280/original.jpg,352744:356751123:650611280,CC-BY-NC-4.0,"(c) Kathleen Dobson, some rights reserved (CC BY-NC)",2026-04-28,2026-05-10T03:32:21Z,1536x2048,b274b1ed33cc4512b2952db9831e7211,
inaturalist_352744_355717177_648699758,data/raw/inaturalist/moho_verde/352744_355717177_648699758.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/648699758/original.jpg,352744:355717177:648699758,CC-BY-NC-4.0,"(c) alexis1756, some rights reserved (CC BY-NC)",2026-04-27,2026-05-10T03:32:22Z,1192x2048,a370828aba6e4d92acc051ca747a2fed,
inaturalist_352744_354770064_647144297,data/raw/inaturalist/moho_verde/352744_354770064_647144297.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144297/original.jpg,352744:354770064:647144297,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:23Z,1536x2048,1f2f64480e979bb0c431bc22dc4c5431,
inaturalist_352744_354770064_647144409,data/raw/inaturalist/moho_verde/352744_354770064_647144409.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144409/original.jpg,352744:354770064:647144409,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:24Z,1536x2048,f415f3a6497b336072159c7de48982dd,
inaturalist_352744_354770064_647144523,data/raw/inaturalist/moho_verde/352744_354770064_647144523.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144523/original.jpg,352744:354770064:647144523,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:25Z,1536x2048,08a236ebbfef7e2c0542f332af162cc6,
inaturalist_352744_354770064_647144636,data/raw/inaturalist/moho_verde/352744_354770064_647144636.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144636/original.jpg,352744:354770064:647144636,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:26Z,1536x2048,72aaf7d7f5c7367aaf26de412bcc458a,
inaturalist_352744_354770064_647144733,data/raw/inaturalist/moho_verde/352744_354770064_647144733.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144733/original.jpg,352744:354770064:647144733,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:27Z,1536x2048,b2a955d9ad23f43105512beb714fd83d,
inaturalist_352744_354770064_647144842,data/raw/inaturalist/moho_verde/352744_354770064_647144842.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144842/original.jpg,352744:354770064:647144842,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:28Z,1536x2048,6fe2e4c28a5ea10e521aec857580b439,
inaturalist_352744_354770064_647144976,data/raw/inaturalist/moho_verde/352744_354770064_647144976.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/647144976/original.jpg,352744:354770064:647144976,CC-BY-NC-4.0,"(c) paul_dennehy, some rights reserved (CC BY-NC)",2026-04-26,2026-05-10T03:32:29Z,1536x2048,0b9a4aab5597c5fd5c1a5d0aaf0de19e,
inaturalist_352744_354493655_646603131,data/raw/inaturalist/moho_verde/352744_354493655_646603131.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/646603131/original.jpg,352744:354493655:646603131,CC-BY-NC-4.0,"(c) mr_hoot, some rights reserved (CC BY-NC)",2026-04-22,2026-05-10T03:32:30Z,2048x1365,5a20fe63663294d5c5be58d566b7afea,
inaturalist_352744_354493655_646603251,data/raw/inaturalist/moho_verde/352744_354493655_646603251.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/646603251/original.jpg,352744:354493655:646603251,CC-BY-NC-4.0,"(c) mr_hoot, some rights reserved (CC BY-NC)",2026-04-22,2026-05-10T03:32:31Z,2048x1365,7530da01f83f0994c08a4f571d7b6114,
inaturalist_352744_354493655_646603316,data/raw/inaturalist/moho_verde/352744_354493655_646603316.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/646603316/original.jpg,352744:354493655:646603316,CC-BY-NC-4.0,"(c) mr_hoot, some rights reserved (CC BY-NC)",2026-04-22,2026-05-10T03:32:32Z,2048x1365,faaca24b4c530ed91298d954c9959080,
inaturalist_352744_354215169_646222284,data/raw/inaturalist/moho_verde/352744_354215169_646222284.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/646222284/original.jpg,352744:354215169:646222284,CC-BY-NC-4.0,"(c) Andy Donegan, some rights reserved (CC BY-NC)",2026-04-25,2026-05-10T03:32:33Z,1152x2048,394a4355e242f0af3053764aa44d2cab,
inaturalist_352744_354215169_646222339,data/raw/inaturalist/moho_verde/352744_354215169_646222339.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/646222339/original.jpg,352744:354215169:646222339,CC-BY-NC-4.0,"(c) Andy Donegan, some rights reserved (CC BY-NC)",2026-04-25,2026-05-10T03:32:34Z,2048x1152,024692b5238e08b9d7e8bc7c3ada3cb8,
inaturalist_352744_354137039_646093255,data/raw/inaturalist/moho_verde/352744_354137039_646093255.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/646093255/original.jpg,352744:354137039:646093255,CC-BY-NC-4.0,"(c) Ron Hilton, some rights reserved (CC BY-NC)",2025-09-27,2026-05-10T03:32:35Z,2048x1151,add5ee25768792ebd642447da6210950,
inaturalist_352744_353931427_645559522,data/raw/inaturalist/moho_verde/352744_353931427_645559522.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/645559522/original.jpg,352744:353931427:645559522,CC-BY-NC-4.0,"(c) Fyodor Churochkin, some rights reserved (CC BY-NC)",2026-04-25,2026-05-10T03:32:36Z,2048x1536,d9863c871bbd473c7129408b8c81f616,
inaturalist_352744_353832614_645536142,data/raw/inaturalist/moho_verde/352744_353832614_645536142.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/645536142/original.jpg,352744:353832614:645536142,CC-BY-NC-4.0,"(c) alexparry, some rights reserved (CC BY-NC)",2026-04-25,2026-05-10T03:32:37Z,2048x2048,0947b9b5e217bce7aa75d5a7145519f1,
inaturalist_352744_353706177_645322722,data/raw/inaturalist/moho_verde/352744_353706177_645322722.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/645322722/original.jpg,352744:353706177:645322722,CC-BY-NC-4.0,"(c) Arseniy T, some rights reserved (CC BY-NC)",2026-04-25,2026-05-10T03:32:38Z,2048x1365,2d5c0b4b97ee3c07119d2cced4c892bd,
inaturalist_352744_353706177_645323382,data/raw/inaturalist/moho_verde/352744_353706177_645323382.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/645323382/original.jpg,352744:353706177:645323382,CC-BY-NC-4.0,"(c) Arseniy T, some rights reserved (CC BY-NC)",2026-04-25,2026-05-10T03:32:39Z,2048x1365,760b65aa8613ce5114a636a378c71f75,
inaturalist_352744_352583503_643490583,data/raw/inaturalist/moho_verde/352744_352583503_643490583.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/643490583/original.jpg,352744:352583503:643490583,CC-BY-NC-4.0,"(c) Damon Tighe, some rights reserved (CC BY-NC)",2026-04-24,2026-05-10T03:32:40Z,1536x2048,2bb9205fd08f5c69c4cd77cb2ee998bc,
inaturalist_352744_348788087_636169037,data/raw/inaturalist/moho_verde/352744_348788087_636169037.jpg,moho_verde,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/636169037/original.jpg,352744:348788087:636169037,CC-BY-NC-4.0,"(c) Darvin DeShazer, some rights reserved (CC BY-NC)",2026-04-10,2026-05-10T03:32:41Z,1536x2048,0c391b19664dc3f3891ae69e2120f6c9,
