id,filename,class,source,source_url,source_id,license,author,date_captured,date_fetched,original_resolution,md5,notes
inaturalist_61395_351877006_642190988,data/processed/sano/inaturalist_61395_351877006_642190988.jpg,sano,inaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/642190988/original.jpg,61395:351877006:642190988,CC-BY-NC-4.0,"(c) Hayden Pack, some rights reserved (CC BY-NC)",2025-10-01,2026-05-10T03:26:00Z,945x2048,ed949de3d1070be22930e5bad1b31432, | processed:472x1024
gbif_5243447_4459847948_0,data/processed/sano/gbif_5243447_4459847948_0.jpg,sano,gbif,https://observation.org/photos/80967603.jpg,5243447:4459847948:0,CC-BY-NC-ND-4.0,Francisco M. Otero,2014-12-13,2026-05-10T03:43:41Z,552x479,68e41ed966346292d635e0c8e74c9d85,Spain | processed:552x479
gbif_5243447_2238210250_0,data/processed/sano/gbif_5243447_2238210250_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/TS2013PIC39917404.JPG,5243447:2238210250:0,CC-BY-NC-4.0,Tom Smidth,2013-06-05,2026-05-10T03:43:42Z,900x600,3b56318c4b9f3a893fbcfc466880f3f2,Denmark | processed:900x600
gbif_5243447_2238210250_1,data/processed/sano/gbif_5243447_2238210250_1.jpg,sano,gbif,https://svampe.databasen.org/uploads/TS2013PIC66375689.JPG,5243447:2238210250:1,CC-BY-NC-4.0,Tom Smidth,2013-06-05,2026-05-10T03:43:43Z,900x600,e2afb05b2166661fd069c34da43038ff,Denmark | processed:900x600
gbif_5243447_4462112940_0,data/processed/sano/gbif_5243447_4462112940_0.jpg,sano,gbif,https://observation.org/photos/80949011.jpg,5243447:4462112940:0,CC-BY-NC-ND-4.0,JOSEBA CASTILLO MUNSURI,2013-07-23,2026-05-10T03:43:45Z,800x533,61706998efa1b6bf60dd093ed13e5cf7,Spain | processed:800x533
gbif_5243447_2405033688_0,data/processed/sano/gbif_5243447_2405033688_0.jpg,sano,gbif,https://www.artsobservasjoner.no/MediaLibrary/plants/2014/large/435097.jpg,5243447:2405033688:0,CC-BY-4.0,Kjersti Marielle Wischmann Sæbø,2013-09-08,2026-05-10T03:43:46Z,640x522,690c103589efd951c020a7ae8a9ddc76,Norway | processed:640x522
gbif_5243447_2405033688_1,data/processed/sano/gbif_5243447_2405033688_1.jpg,sano,gbif,https://www.artsobservasjoner.no/MediaLibrary/plants/2014/large/435098.jpg,5243447:2405033688:1,CC-BY-4.0,Kjersti Marielle Wischmann Sæbø,2013-09-08,2026-05-10T03:43:47Z,640x484,16dda21e66f8dd0f3806ac8a14ac3590,Norway | processed:640x484
gbif_5243447_2405033688_2,data/processed/sano/gbif_5243447_2405033688_2.jpg,sano,gbif,https://www.artsobservasjoner.no/MediaLibrary/plants/2014/large/435100.jpg,5243447:2405033688:2,CC-BY-4.0,Kjersti Marielle Wischmann Sæbø,2013-09-08,2026-05-10T03:43:48Z,640x591,80d755609fd48a1954c24a4dbae1c201,Norway | processed:640x591
gbif_5243447_4462347378_0,data/processed/sano/gbif_5243447_4462347378_0.jpg,sano,gbif,https://observation.org/photos/80949767.jpg,5243447:4462347378:0,CC-BY-NC-ND-4.0,Francisco M. Otero,2013-09-13,2026-05-10T03:43:49Z,504x510,a411f11902b5ff2ad297092b2febf276,Spain | processed:504x510
gbif_5243447_2238355826_0,data/processed/sano/gbif_5243447_2238355826_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/MSO2013PIC42726546.JPG,5243447:2238355826:0,CC-BY-NC-4.0,Michael Sonniks,2013-11-07,2026-05-10T03:43:50Z,1000x667,2b80edf596b2dcac23c9526144db4a4c,Denmark | processed:1000x667
gbif_5243447_2238355826_1,data/processed/sano/gbif_5243447_2238355826_1.jpg,sano,gbif,https://svampe.databasen.org/uploads/MSO2013PIC66176977.JPG,5243447:2238355826:1,CC-BY-NC-4.0,Michael Sonniks,2013-11-07,2026-05-10T03:43:51Z,1000x667,07bbf1b97a60dc9669c7238290e7ecc7,Denmark | processed:1000x667
gbif_5243447_2238355826_2,data/processed/sano/gbif_5243447_2238355826_2.jpg,sano,gbif,https://svampe.databasen.org/uploads/MSO2013PIC75624896.JPG,5243447:2238355826:2,CC-BY-NC-4.0,Michael Sonniks,2013-11-07,2026-05-10T03:43:52Z,1000x667,a9c03d470a4afadd0970609765277744,Denmark | processed:1000x667
gbif_5243447_4461252454_0,data/processed/sano/gbif_5243447_4461252454_0.jpg,sano,gbif,https://observation.org/photos/80920972.jpg,5243447:4461252454:0,CC-BY-NC-ND-4.0,Francisco M. Otero,2012-03-09,2026-05-10T03:43:53Z,799x567,f338272e8f509ba46bd16e44754e827d,Spain | processed:799x567
gbif_5243447_4462097520_0,data/processed/sano/gbif_5243447_4462097520_0.jpg,sano,gbif,https://observation.org/photos/80920974.jpg,5243447:4462097520:0,CC-BY-NC-ND-4.0,Francisco M. Otero,2012-03-09,2026-05-10T03:43:55Z,799x578,f8d02f1bc749c9108034c6565de4b884,Spain | processed:799x578
gbif_5243447_1957877156_0,data/processed/sano/gbif_5243447_1957877156_0.jpg,sano,gbif,https://observation.org/photos/3434772.jpg,5243447:1957877156:0,CC-BY-NC-ND-4.0,peter peperkamp,2012-05-30,2026-05-10T03:43:57Z,800x533,84869b0ceef37577653d19ff5494c792,Netherlands | processed:800x533
gbif_5243447_1957877156_1,data/processed/sano/gbif_5243447_1957877156_1.jpg,sano,gbif,https://observation.org/photos/3434773.jpg,5243447:1957877156:1,CC-BY-NC-ND-4.0,peter peperkamp,2012-05-30,2026-05-10T03:43:58Z,800x533,695babd387e8d06ed196af8561be0740,Netherlands | processed:800x533
gbif_5243447_4461168855_0,data/processed/sano/gbif_5243447_4461168855_0.jpg,sano,gbif,https://observation.org/photos/80925327.jpg,5243447:4461168855:0,CC-BY-NC-ND-4.0,José Manuel Nieto García,2012-05-05,2026-05-10T03:44:00Z,800x533,115a6e11c5699c0ae1537627ea188095,Spain | processed:800x533
gbif_5243447_4461265027_0,data/processed/sano/gbif_5243447_4461265027_0.jpg,sano,gbif,https://observation.org/photos/80925216.jpg,5243447:4461265027:0,CC-BY-NC-ND-4.0,Carles Navarro Solsona,2012-05-06,2026-05-10T03:44:01Z,800x531,22f4c96e52eb1cfeec856567dd1fea21,Spain | processed:800x531
gbif_5243447_5069167416_0,data/processed/sano/gbif_5243447_5069167416_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-020/SFSU-F-020393_lg.jpg,5243447:5069167416:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2012-05-25,2026-05-10T03:44:02Z,2000x3000,5576eb43d8f5f7e73403558218c35e9d,United States of America | processed:683x1024
gbif_5243447_1957872574_0,data/processed/sano/gbif_5243447_1957872574_0.jpg,sano,gbif,https://observation.org/photos/3437140.jpg,5243447:1957872574:0,CC-BY-NC-ND-4.0,ruud wielinga,2012-06-07,2026-05-10T03:44:03Z,800x531,094aaa9e60df2e6dabe03f6b077be0e5,Netherlands | processed:800x531
gbif_5243447_1957914115_0,data/processed/sano/gbif_5243447_1957914115_0.jpg,sano,gbif,https://observation.org/photos/3407229.jpg,5243447:1957914115:0,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:04Z,800x450,19ff6f4de20c721de31b21133c34224a,Netherlands | processed:800x450
gbif_5243447_1957914115_1,data/processed/sano/gbif_5243447_1957914115_1.jpg,sano,gbif,https://observation.org/photos/3407231.jpg,5243447:1957914115:1,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:05Z,800x450,e3f9d067d8b3b77c8ca222eb9c50421f,Netherlands | processed:800x450
gbif_5243447_1957914115_2,data/processed/sano/gbif_5243447_1957914115_2.jpg,sano,gbif,https://observation.org/photos/3407232.jpg,5243447:1957914115:2,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:06Z,800x450,cb0e0025822aae1dbe8de9eae09a1b70,Netherlands | processed:800x450
gbif_5243447_1957914115_3,data/processed/sano/gbif_5243447_1957914115_3.jpg,sano,gbif,https://observation.org/photos/3427341.jpg,5243447:1957914115:3,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:07Z,800x640,9c8d84d3ca83e965c8787477ba42944a,Netherlands | processed:800x640
gbif_5243447_1957914115_4,data/processed/sano/gbif_5243447_1957914115_4.jpg,sano,gbif,https://observation.org/photos/3427342.jpg,5243447:1957914115:4,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:08Z,800x640,9baf5ee712cd5711533ba727172c3f6d,Netherlands | processed:800x640
gbif_5243447_1957914115_5,data/processed/sano/gbif_5243447_1957914115_5.jpg,sano,gbif,https://observation.org/photos/3433352.jpg,5243447:1957914115:5,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:09Z,800x450,5c2941d1be4403583cc4f6ca844619cb,Netherlands | processed:800x450
gbif_5243447_1957914115_6,data/processed/sano/gbif_5243447_1957914115_6.jpg,sano,gbif,https://observation.org/photos/3433365.jpg,5243447:1957914115:6,CC-BY-NC-4.0,Theo Westra,2012-06-01,2026-05-10T03:44:10Z,800x450,4d6407eb2f617c74350c304690296410,Netherlands | processed:800x450
gbif_5243447_2243347806_0,data/processed/sano/gbif_5243447_2243347806_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00025/25047_C1_lg.jpg,5243447:2243347806:0,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2012-07-20,2026-05-10T03:44:11Z,2000x1247,a1bee5b3c01d2686f87a1ea0496b66be,United States of America | processed:1024x638
gbif_5243447_2243347806_1,data/processed/sano/gbif_5243447_2243347806_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00025/25047_C2_lg.jpg,5243447:2243347806:1,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2012-07-20,2026-05-10T03:44:12Z,2000x1241,e16a25cb626ebd00f798e0f67954ef63,United States of America | processed:1024x635
gbif_5243447_2243347806_2,data/processed/sano/gbif_5243447_2243347806_2.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-025/DBG-F-025047_S00_lg.jpg,5243447:2243347806:2,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2012-07-20,2026-05-10T03:44:13Z,2000x3000,94b4233a95d098019ebc3af1e23659c9,United States of America | processed:683x1024
gbif_5243447_2238186779_0,data/processed/sano/gbif_5243447_2238186779_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/GSC2012PIC84829055.JPG,5243447:2238186779:0,CC-BY-NC-4.0,Grith Styrck Carlsen,2012-10-28,2026-05-10T03:44:16Z,1200x900,0da1d9d1bc8139e87262b5607e2438a9,Denmark | processed:1024x768
gbif_5243447_4459856151_0,data/processed/sano/gbif_5243447_4459856151_0.jpg,sano,gbif,https://observation.org/photos/80885698.jpg,5243447:4459856151:0,CC-BY-NC-ND-4.0,Divina Aparicio de Andrés,2011-01-30,2026-05-10T03:44:17Z,800x600,1ea526088906744e3ef57a9744d8005a,Spain | processed:800x600
gbif_5243447_2237955920_0,data/processed/sano/gbif_5243447_2237955920_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/PEL2011PIC28589518.JPG,5243447:2237955920:0,CC-BY-NC-4.0,Peter Lausted,2011-05-21,2026-05-10T03:44:26Z,640x480,bdd8ad05e3fa4d899959de5c61af57c9,Denmark | processed:640x480
gbif_5243447_2237955920_1,data/processed/sano/gbif_5243447_2237955920_1.jpg,sano,gbif,https://svampe.databasen.org/uploads/PEL2011PIC45875943.JPG,5243447:2237955920:1,CC-BY-NC-4.0,Peter Lausted,2011-05-21,2026-05-10T03:44:26Z,640x480,cddfc6419045c81e7809c5e6fac8e815,Denmark | processed:640x480
gbif_5243447_2237955920_2,data/processed/sano/gbif_5243447_2237955920_2.jpg,sano,gbif,https://svampe.databasen.org/uploads/PEL2011PIC52445555.JPG,5243447:2237955920:2,CC-BY-NC-4.0,Peter Lausted,2011-05-21,2026-05-10T03:44:27Z,640x480,d0517bfc6cfe50e2e6b5936a0bcd3d25,Denmark | processed:640x480
gbif_5243447_2243337430_0,data/processed/sano/gbif_5243447_2243337430_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00024/24754_C1_lg.jpg,5243447:2243337430:0,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2011-06-11,2026-05-10T03:44:29Z,2000x1241,fdaef1e88c71239a0679bce3a36c4c17,United States of America | processed:1024x635
gbif_5243447_2243337430_1,data/processed/sano/gbif_5243447_2243337430_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-024/DBG-F-024754_S00_lg.jpg,5243447:2243337430:1,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2011-06-11,2026-05-10T03:44:29Z,2000x3000,4e2a75ef9edcdab8962483e4d8f9e600,United States of America | processed:683x1024
gbif_5243447_2243340663_0,data/processed/sano/gbif_5243447_2243340663_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00024/24753_C1_lg.jpg,5243447:2243340663:0,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2011-06-19,2026-05-10T03:44:30Z,2000x1239,d0d396e053609f929ba38d4fdb7f1f13,United States of America | processed:1024x634
gbif_5243447_2243340663_1,data/processed/sano/gbif_5243447_2243340663_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00024/24753_C2_lg.jpg,5243447:2243340663:1,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2011-06-19,2026-05-10T03:44:31Z,2000x1236,12028211a9e4336fc37747f6e5b59bd0,United States of America | processed:1024x633
gbif_5243447_2243340663_2,data/processed/sano/gbif_5243447_2243340663_2.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-024/DBG-F-024753_S00_lg.jpg,5243447:2243340663:2,CC0-1.0,"Denver Botanic Gardens, Sam Mitchel Herbarium of Fungi (DBG-DBG)",2011-06-19,2026-05-10T03:44:33Z,2000x3000,44a185956672968c02a47d7f79e2e2f6,United States of America | processed:683x1024
gbif_5243447_1959704309_0,data/processed/sano/gbif_5243447_1959704309_0.jpg,sano,gbif,https://observation.org/photos/2326773.jpg,5243447:1959704309:0,CC-BY-NC-ND-4.0,JL. brummer,2011-07-03,2026-05-10T03:45:00Z,800x600,5a130ef681154a848a3661a6ec951f87,Netherlands | processed:800x600
gbif_5243447_1959704309_1,data/processed/sano/gbif_5243447_1959704309_1.jpg,sano,gbif,https://observation.org/photos/2326774.jpg,5243447:1959704309:1,CC-BY-NC-ND-4.0,JL. brummer,2011-07-03,2026-05-10T03:45:01Z,800x600,64b841ae9dfff74421351ab9fbe7c03c,Netherlands | processed:800x600
gbif_5243447_1959704309_2,data/processed/sano/gbif_5243447_1959704309_2.jpg,sano,gbif,https://observation.org/photos/2326775.jpg,5243447:1959704309:2,CC-BY-NC-ND-4.0,JL. brummer,2011-07-03,2026-05-10T03:45:02Z,800x600,6d9ac645236a9d6920ce992f59adfcae,Netherlands | processed:800x600
gbif_5243447_4459918334_0,data/processed/sano/gbif_5243447_4459918334_0.jpg,sano,gbif,https://observation.org/photos/80906532.jpg,5243447:4459918334:0,CC-BY-NC-ND-4.0,Paco (Faluke),2011-11-15,2026-05-10T03:45:06Z,800x504,5794ba30d11df33a86abd2f828a8fb67,Spain | processed:800x504
gbif_5243447_4461172133_0,data/processed/sano/gbif_5243447_4461172133_0.jpg,sano,gbif,https://observation.org/photos/80910388.jpg,5243447:4461172133:0,CC-BY-NC-ND-4.0,JUAN RAMÓN VÁZQUEZ MORA,2011-11-27,2026-05-10T03:45:07Z,750x563,84ba0d8aa974f71512d9a09f49fb2f90,Spain | processed:750x563
gbif_5243447_2839196517_0,data/processed/sano/gbif_5243447_2839196517_0.jpg,sano,gbif,https://observation.org/photos/1223268.jpg,5243447:2839196517:0,CC-BY-NC-ND-4.0,Christiane Baethcke,2010-05-18,2026-05-10T03:45:14Z,800x600,37136397e7e44833884855c59712e3ee,Netherlands | processed:800x600
gbif_5243447_2238591512_0,data/processed/sano/gbif_5243447_2238591512_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/CL2010PIC28297151.JPG,5243447:2238591512:0,CC-BY-NC-4.0,Christian Lange,2010-06-18,2026-05-10T03:45:15Z,800x600,8a34e8f201ebd056f7ff056378c6f341,Denmark | processed:800x600
gbif_5243447_5069141471_0,data/processed/sano/gbif_5243447_5069141471_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-020/SFSU-F-020113_lg.jpg,5243447:5069141471:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2009-03-22,2026-05-10T03:45:27Z,2000x3000,878acf5183d34ceef53a5830f5613410,United States of America | processed:683x1024
gbif_5243447_5069141550_0,data/processed/sano/gbif_5243447_5069141550_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-020/SFSU-F-020088_lg.jpg,5243447:5069141550:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2009-03-22,2026-05-10T03:45:28Z,2000x3000,7ba374711ab91b7b9bfb0687021bdcd1,United States of America | processed:683x1024
gbif_5243447_5069148121_0,data/processed/sano/gbif_5243447_5069148121_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-020/SFSU-F-020137_lg.jpg,5243447:5069148121:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2009-03-22,2026-05-10T03:45:29Z,2000x3000,446c7eb74732b79dce5c41b15b90e02b,United States of America | processed:683x1024
gbif_5243447_5069152463_0,data/processed/sano/gbif_5243447_5069152463_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-021/SFSU-F-021071_lg.jpg,5243447:5069152463:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2009-03-23,2026-05-10T03:45:30Z,2000x3000,01c4bf183e8d568aa687c1e55d06ecb5,United States of America | processed:683x1024
gbif_5243447_3024289139_0,data/processed/sano/gbif_5243447_3024289139_0.jpg,sano,gbif,https://s3.hpc.ut.ee/plutof-public/large/cd30dc9f-da1b-473c-8bf5-a3449f26c48e.jpg,5243447:3024289139:0,CC-BY-NC-4.0,Vello Liiv,2009-06-24,2026-05-10T03:45:32Z,1600x1062,8b155cfd4dc935e900ab05d04c6b8f95,Estonia | processed:1024x680
gbif_5243447_2238227652_0,data/processed/sano/gbif_5243447_2238227652_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/JHP2009-523893_rklqi_Cs.JPG,5243447:2238227652:0,CC-BY-NC-4.0,Jens H. Petersen,2009-08-31,2026-05-10T03:45:33Z,1066x800,a1a56d21496b326e7767a447e4a27eee,Denmark | processed:1024x768
gbif_5243447_2238449509_0,data/processed/sano/gbif_5243447_2238449509_0.jpg,sano,gbif,https://svampe.databasen.org/uploads/LDJ2009PIC84491700.JPG,5243447:2238449509:0,CC-BY-NC-4.0,Leo de Jong,2009-10-26,2026-05-10T03:45:34Z,1000x750,ff465979ef1b4afe9ff18be07118d13b,Denmark | processed:1000x750
gbif_5243447_2238449509_1,data/processed/sano/gbif_5243447_2238449509_1.jpg,sano,gbif,https://svampe.databasen.org/uploads/LDJ2009PIC85447980.JPG,5243447:2238449509:1,CC-BY-NC-4.0,Leo de Jong,2009-10-26,2026-05-10T03:45:35Z,1000x714,58af6ec5bd3b0999d998fa3f6916f3c7,Denmark | processed:1000x714
gbif_5243447_1803154070_0,data/processed/sano/gbif_5243447_1803154070_0.jpg,sano,gbif,https://data.landcareresearch.co.nz/Image/2Q36/NZVH,5243447:1803154070:0,CC-BY-4.0,,2007-05-11,2026-05-10T03:45:41Z,1200x800,68d0be6d5dc0fa942bad4eb5b0e86038,New Zealand | processed:1024x683
gbif_5243447_6231244684_0,data/processed/sano/gbif_5243447_6231244684_0.jpg,sano,gbif,https://mushroomobserver.org/images/1280/1212189.jpg,5243447:6231244684:0,CC-BY-NC-4.0,MO Observers,2006-09-24,2026-05-10T03:45:44Z,1280x851,2fa240350acd6847ae69715f3bda3223,United States of America | processed:1024x681
gbif_5243447_6231244684_1,data/processed/sano/gbif_5243447_6231244684_1.jpg,sano,gbif,https://mushroomobserver.org/images/1280/1212190.jpg,5243447:6231244684:1,CC-BY-NC-4.0,MO Observers,2006-09-24,2026-05-10T03:45:45Z,1280x851,571bc1e6c4c4ebf0efdf5adc004b836f,United States of America | processed:1024x681
gbif_5243447_1965229070_0,data/processed/sano/gbif_5243447_1965229070_0.jpg,sano,gbif,https://observation.org/photos/97202.jpg,5243447:1965229070:0,CC-BY-NC-ND-4.0,Ronald Rave,2006-10-22,2026-05-10T03:45:47Z,800x600,3656bde86665fb414da38ae35aa589f2,Netherlands | processed:800x600
gbif_5243447_5069141554_0,data/processed/sano/gbif_5243447_5069141554_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007589_lg.jpg,5243447:5069141554:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2004-05-29,2026-05-10T03:45:54Z,2000x3000,8ba676a12d24623a648fa7c5d6caca80,United States of America | processed:683x1024
gbif_5243447_5069141554_1,data/processed/sano/gbif_5243447_5069141554_1.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007589_Sp1_lg.jpg,5243447:5069141554:1,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2004-05-29,2026-05-10T03:45:55Z,2000x3000,b1580e6a4013826decbb4e4768f8ccb4,United States of America | processed:683x1024
gbif_5243447_5069141554_2,data/processed/sano/gbif_5243447_5069141554_2.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-007/SFSU-F-007589_Sp2_lg.jpg,5243447:5069141554:2,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2004-05-29,2026-05-10T03:45:56Z,2000x3000,3157b108858d0b05a1e32a685bbff42a,United States of America | processed:683x1024
gbif_5243447_2251015586_0,data/processed/sano/gbif_5243447_2251015586_0.jpg,sano,gbif,http://www.boldsystems.org/pics/NOBAS/202565_1+1495536550.jpg,5243447:2251015586:0,CC-BY-NC-SA-4.0,,2004-06-21,2026-05-10T03:45:57Z,640x959,bdab4201f6e5ab06f5dc93d25660641d,Norway | processed:640x959
gbif_5243447_2332413658_0,data/processed/sano/gbif_5243447_2332413658_0.jpg,sano,gbif,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15114807&type=jpeg,5243447:2332413658:0,CC-BY-SA-4.0,,2004-06-21,2026-05-10T03:46:00Z,7360x4912,17fd36eff47b815c4e1a2297c8209f91,Norway | processed:683x1024
gbif_5243447_5069141477_0,data/processed/sano/gbif_5243447_5069141477_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-020/SFSU-F-020114_lg.jpg,5243447:5069141477:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2004-07-27,2026-05-10T03:46:02Z,2000x3000,500b7c8e47c76a0b2b854e3976c75490,United States of America | processed:683x1024
gbif_5243447_5069147992_0,data/processed/sano/gbif_5243447_5069147992_0.jpg,sano,gbif,https://biocoll.inhs.illinois.edu/media/idigbio/sfsu/mycology/SFSU-F-020/SFSU-F-020150_lg.jpg,5243447:5069147992:0,CC0-1.0,"San Francisco State University, Harry D. Thiers Herbarium (SFSU-)",2004-07-29,2026-05-10T03:46:06Z,2000x3000,29188818782ed6bec00bf758329c12ac,United States of America | processed:683x1024
